solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-32B,-0.070527,-0.023087,0.021283,0.032772,0.035027,0.014379,0.021750,0.040365,0.019487,0.047645,0.030201,-0.017106,-0.855513,0.045911,-0.022654,0.044788,0.022586,0.019676,-0.034071,0.008843,0.008223,0.030615,0.029733,0.012856,0.011024,-0.855513,-0.855513,-0.855513,-0.855513,-0.053305,0.037338,0.036604,0.023323,0.005110,0.024324,0.012750,0.016230
Qwen2.5-72B,0.051864,-0.005897,-0.004256,0.006188,0.012568,-0.000180,0.006118,0.031274,0.019157,0.028441,0.024274,-0.100957,-0.848329,0.010057,-0.013123,0.074989,0.009395,0.004735,-0.150986,-0.005145,-0.001521,0.012670,0.018248,0.008054,0.003959,-0.848329,-0.848329,-0.848329,-0.848329,0.004202,0.016318,0.021843,0.016278,0.000564,0.007300,0.010526,0.010526
Llama3-1B-Base,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,0.125000,-0.125000,-0.125000,0.875000,-0.125000,0.875000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,0.875000,0.875000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,-0.125000,0.375000,0.097222,-0.125000,0.375000,0.875000
Llama3-3B-Base,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,0.019481,-0.071429,-0.071429,0.178571,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,0.089862,-0.071429,-0.071429,0.178571,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,-0.071429,0.028571,-0.071429,-0.071429,0.053571,-0.071429
Llama3-8B-Base,-0.230769,-0.230769,-0.230769,-0.230769,-0.230769,0.144231,0.269231,-0.230769,0.769231,0.769231,0.435897,0.314685,-0.230769,0.065005,0.769231,-0.230769,-0.230769,-0.230769,0.769231,-0.067589,-0.230769,0.769231,0.269231,0.769231,-0.030769,-0.230769,-0.230769,-0.230769,-0.230769,-0.230769,0.301941,0.091265,0.269231,-0.090720,0.044593,0.269231,0.019231
Llama3-70B-Base,-0.342857,-0.342857,-0.342857,0.197143,0.078195,0.057143,-0.042857,0.349451,0.407143,0.407143,0.426374,-0.016497,-0.342857,0.213127,0.358442,-0.342857,0.246429,0.202597,-0.342857,0.079253,0.398716,0.323810,0.407143,0.118681,0.228571,-0.342857,-0.342857,-0.342857,-0.342857,0.442190,0.342857,0.063594,0.068908,0.096167,0.127731,0.407143,0.207143
Llama3-1B,0.084986,0.372787,0.163068,0.237090,0.216917,0.038442,0.138846,0.357090,0.380409,0.407332,0.410918,-0.137411,-0.417910,0.213849,0.071912,0.491968,0.349460,0.283787,0.173434,0.023625,0.066626,0.171494,0.346317,0.376732,0.345869,-0.417910,-0.417910,-0.417910,-0.417910,0.061627,0.150115,0.146172,0.336188,0.054602,0.051477,0.235936,0.289232
Llama3-3B,0.058191,0.021352,0.062178,0.070104,0.052399,0.017495,0.049425,0.161647,0.140270,0.181889,0.186976,-0.000910,-0.665154,-0.100296,-0.009728,0.181660,0.147321,0.112928,-0.054598,-0.042843,0.032104,0.071688,0.139322,0.148405,0.136882,-0.665154,-0.665154,-0.665154,-0.665154,0.075383,0.068557,0.077674,0.116809,0.015478,0.041004,0.093242,0.105011
Llama3-8B,0.143656,0.040573,0.031671,0.052385,0.050476,0.014445,0.029538,0.101033,0.090190,0.120708,0.131519,0.018522,-0.727362,-0.084694,-0.008396,0.101244,0.093823,0.066778,-0.111506,-0.012834,0.022260,0.054517,0.080418,0.088458,0.071973,-0.727362,-0.727362,-0.727362,-0.727362,-0.001746,0.035784,0.048607,0.070836,0.023302,0.023697,0.051147,0.068193
Llama3-70B,0.015132,-0.022435,0.030667,0.037519,0.021968,0.009409,0.018646,0.039193,0.029653,0.051043,0.030138,-0.027978,-0.818482,-0.043107,-0.062559,0.036549,0.033076,0.017214,-0.105855,-0.033540,0.013020,0.027263,0.025686,0.024274,0.013997,-0.818482,-0.818482,-0.818482,-0.818482,-0.048893,0.035196,0.030404,0.009549,0.006434,0.012959,0.016863,0.014997
DeepSeek-1.5B,-0.476190,0.000000,0.053221,0.112595,0.323810,-0.026190,0.148810,0.273810,0.327381,0.301587,0.273810,-0.098832,-0.476190,0.523810,0.055724,0.231774,0.357143,0.139194,-0.029263,0.045549,0.023810,0.341991,0.190476,0.412698,0.523810,-0.476190,-0.476190,-0.476190,-0.476190,-0.476190,0.238095,0.231774,0.323810,-0.145612,0.023810,0.166667,0.190476
DeepSeek-7B,-0.545455,0.044709,0.075235,-0.023715,0.042781,0.007618,0.010101,0.101604,0.142045,0.142045,0.065657,0.015949,-0.545455,-0.045455,0.035885,-0.170455,0.146853,0.142045,0.112080,0.097403,-0.021645,0.065657,0.142045,0.160428,0.142045,-0.545455,-0.545455,-0.545455,-0.545455,-0.545455,0.017045,0.050134,0.065657,-0.012121,0.004545,0.054545,0.004545
DeepSeek-14B,0.108952,0.003803,0.043375,0.025542,0.020722,0.008230,0.017866,0.015920,0.012100,0.033738,0.017578,0.023001,-0.046450,-0.012440,0.011996,0.082713,0.044447,0.024654,0.005415,0.034282,0.009051,0.019037,0.020386,0.028040,0.017029,-0.801153,-0.801153,-0.801153,-0.801153,0.005730,0.017380,0.046968,0.011347,0.033181,0.016825,0.004817,0.005969
DeepSeek-32B,-0.168384,0.079597,0.058246,0.052682,0.035924,0.004779,0.022827,0.048099,0.036707,0.036707,0.022827,0.128869,0.000000,0.112576,0.011990,0.079765,0.075827,0.044665,-0.023150,0.118005,0.014352,0.061779,0.031901,0.028087,0.016061,-0.782258,-0.782258,-0.782258,-0.782258,-0.027394,0.065843,0.038179,0.009409,-0.018272,-0.005700,0.009409,0.009409
