solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B-Base,0.380591,0.518575,0.817286,0.800607,0.830933,0.908264,0.931008,0.951478,0.951478,0.950720,0.949204,0.301744,0.194845,0.538287,0.709629,0.805155,0.840788,0.850644,0.378317,0.751327,0.877938,0.854435,0.876422,0.873389,0.905989,0.166793,0.166793,0.166793,0.167551,0.263078,0.540561,0.618650,0.901440,0.885519,0.931766,0.948446,0.946929
Qwen2.5-14B-Base,0.192570,0.489007,0.828658,0.739955,0.829416,0.883245,0.905231,0.930250,0.938590,0.927976,0.931008,0.186505,0.031842,0.369219,0.447309,0.801365,0.888552,0.879454,0.274450,0.767248,0.862017,0.891585,0.907506,0.913571,0.921152,0.003791,0.003791,0.003791,0.003791,0.043973,0.404094,0.485974,0.886277,0.853677,0.908264,0.926459,0.931008
Qwen2.5-32B-Base,0.192570,0.547384,0.811979,0.730099,0.815011,0.834723,0.875663,0.883245,0.892343,0.892343,0.895375,0.199393,0.069750,0.352540,0.482942,0.800607,0.832449,0.852161,0.355572,0.740713,0.839272,0.845337,0.867324,0.877180,0.878696,0.007582,0.007582,0.007582,0.014405,0.064443,0.358605,0.457923,0.857468,0.836998,0.866566,0.893101,0.893859
Qwen2.5-72B-Base,0.157695,0.476118,0.892343,0.843063,0.894617,0.912813,0.939348,0.949962,0.956027,0.949962,0.952995,0.155421,0.040940,0.482183,0.639121,0.865807,0.925701,0.921911,0.389689,0.812737,0.920394,0.934799,0.936315,0.936315,0.941622,0.017437,0.017437,0.017437,0.017437,0.092494,0.415466,0.542077,0.931008,0.879454,0.936315,0.950720,0.953753
Qwen2.5-0.5B,0.539045,0.551933,0.676270,0.740713,0.856710,0.826384,0.913571,0.978014,0.978014,0.970432,0.971190,0.385898,0.060652,0.566338,0.691433,0.810462,0.894617,0.880212,0.344200,0.570129,0.678544,0.749052,0.908264,0.927218,0.955269,0.048522,0.048522,0.048522,0.048522,0.175891,0.569371,0.630023,0.931766,0.834723,0.929492,0.965125,0.969674
Qwen2.5-1.5B,0.316907,0.494314,0.783169,0.783169,0.864291,0.830933,0.896892,0.959060,0.962851,0.964367,0.969674,0.211524,0.019712,0.539803,0.705838,0.823351,0.882487,0.873389,0.240334,0.696740,0.761941,0.807430,0.890826,0.921152,0.934041,0.009098,0.009098,0.009098,0.009098,0.126611,0.475360,0.543594,0.927976,0.832449,0.910538,0.949204,0.959060
Qwen2.5-3B,0.190296,0.561031,0.853677,0.845337,0.891585,0.884003,0.915845,0.948446,0.952995,0.954511,0.964367,0.160728,0.002274,0.537528,0.679303,0.836240,0.905231,0.899166,0.228961,0.774829,0.861259,0.879454,0.902199,0.922669,0.941622,0.000758,0.000758,0.000758,0.000758,0.149356,0.474602,0.570887,0.912813,0.878696,0.921152,0.953753,0.950720
Qwen2.5-7B,0.142532,0.556482,0.904473,0.877180,0.920394,0.921152,0.936315,0.952237,0.962092,0.960576,0.959060,0.137983,0.005307,0.648218,0.683851,0.869598,0.931766,0.920394,0.562547,0.829416,0.901440,0.918120,0.927976,0.930250,0.940106,0.000000,0.000000,0.000000,0.000000,0.109932,0.448067,0.569371,0.933283,0.898408,0.936315,0.947688,0.952237
Qwen2.5-14B,0.133434,0.536770,0.915845,0.873389,0.925701,0.916603,0.937074,0.955269,0.956027,0.951478,0.955269,0.106141,0.009098,0.567854,0.715694,0.878696,0.927976,0.927976,0.305534,0.830933,0.924185,0.935557,0.935557,0.943139,0.943897,0.000758,0.000758,0.000758,0.000758,0.100076,0.425322,0.536012,0.931008,0.910538,0.934799,0.952237,0.952995
Qwen2.5-32B,0.103108,0.519333,0.919636,0.892343,0.926459,0.937832,0.942381,0.965125,0.962851,0.957544,0.959818,0.088704,0.012130,0.543594,0.684610,0.886277,0.937832,0.939348,0.275967,0.840788,0.947688,0.949962,0.949962,0.957544,0.958302,0.000000,0.000000,0.000000,0.000000,0.088704,0.461713,0.559515,0.936315,0.909780,0.952237,0.959818,0.962851
