solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B-Base,0.681205,0.555556,0.596054,0.547248,0.585670,0.691589,0.823468,0.796469,0.744548,0.839045,0.828660,0.543094,0.241952,0.585670,0.543094,0.646937,0.572170,0.435099,0.548287,0.508827,0.455867,0.467290,0.583593,0.569055,0.634476,0.158879,0.158879,0.158879,0.158879,0.339564,0.635514,0.633437,0.575286,0.635514,0.809969,0.807892,0.807892
Qwen2.5-14B-Base,0.767394,0.527518,0.611630,0.659398,0.751817,0.678089,0.830737,0.842160,0.800623,0.872274,0.849429,0.574247,0.123572,0.626168,0.601246,0.743510,0.798546,0.680166,0.541018,0.518172,0.391485,0.568017,0.688474,0.734164,0.735202,0.092420,0.092420,0.092420,0.092420,0.298027,0.669782,0.643821,0.703011,0.652129,0.814123,0.824507,0.827622
Qwen2.5-32B-Base,0.732087,0.548287,0.606438,0.711319,0.796469,0.693666,0.816199,0.806854,0.768432,0.855659,0.856698,0.522326,0.130841,0.629283,0.638629,0.734164,0.758048,0.688474,0.433022,0.506750,0.461059,0.633437,0.736241,0.694704,0.718588,0.080997,0.080997,0.080997,0.080997,0.317757,0.679128,0.643821,0.658359,0.666667,0.823468,0.819315,0.829699
Qwen2.5-72B-Base,0.582555,0.507788,0.592939,0.611630,0.641745,0.669782,0.795431,0.794393,0.764278,0.827622,0.835929,0.454829,0.203531,0.450675,0.615784,0.667705,0.653167,0.563863,0.460021,0.527518,0.563863,0.570093,0.654206,0.653167,0.655244,0.124611,0.124611,0.124611,0.124611,0.277259,0.577362,0.596054,0.654206,0.576324,0.811007,0.804777,0.816199
Qwen2.5-0.5B,0.904465,0.611630,0.730010,0.820353,0.935618,0.873313,0.947040,0.925234,0.883697,0.955348,0.941848,0.678089,0.172378,0.724818,0.628245,0.905504,0.970924,0.904465,0.698858,0.480789,0.420561,0.730010,0.932503,0.965732,0.959502,0.118380,0.118380,0.118380,0.118380,0.304258,0.806854,0.797508,0.910696,0.754933,0.937695,0.922118,0.910696
Qwen2.5-1.5B,0.879543,0.579439,0.630322,0.685358,0.826584,0.757009,0.928349,0.905504,0.861890,0.929387,0.927310,0.631360,0.137072,0.689512,0.589823,0.824507,0.913811,0.744548,0.659398,0.468328,0.306334,0.514019,0.838006,0.877466,0.873313,0.080997,0.080997,0.080997,0.080997,0.254413,0.722741,0.706127,0.778816,0.731049,0.915888,0.889927,0.885774
Qwen2.5-3B,0.795431,0.487020,0.592939,0.600208,0.694704,0.680166,0.862928,0.850467,0.803738,0.890966,0.870197,0.550363,0.073728,0.615784,0.551402,0.723780,0.799585,0.569055,0.548287,0.454829,0.285566,0.406023,0.662513,0.703011,0.705088,0.031153,0.031153,0.031153,0.031153,0.207684,0.605400,0.579439,0.603323,0.652129,0.856698,0.845275,0.835929
Qwen2.5-7B,0.739356,0.530633,0.585670,0.583593,0.674974,0.656282,0.831776,0.827622,0.765317,0.839045,0.850467,0.481828,0.064382,0.586708,0.570093,0.734164,0.763240,0.539979,0.536864,0.509865,0.334372,0.437175,0.593977,0.625130,0.574247,0.023884,0.023884,0.023884,0.023884,0.213915,0.563863,0.575286,0.581516,0.617861,0.814123,0.809969,0.823468
Qwen2.5-14B,0.688474,0.489097,0.589823,0.552440,0.645898,0.636552,0.799585,0.833853,0.745587,0.836968,0.853583,0.472482,0.066459,0.573209,0.565940,0.672897,0.706127,0.504673,0.512980,0.494289,0.354102,0.446521,0.545171,0.581516,0.575286,0.017653,0.017653,0.017653,0.017653,0.178609,0.577362,0.549325,0.557632,0.619938,0.807892,0.792316,0.769470
Qwen2.5-32B,0.663551,0.494289,0.600208,0.579439,0.650052,0.654206,0.801661,0.806854,0.762201,0.859813,0.849429,0.471443,0.052960,0.571132,0.563863,0.684320,0.701973,0.541018,0.499481,0.461059,0.394600,0.472482,0.587747,0.571132,0.587747,0.018692,0.018692,0.018692,0.018692,0.175493,0.568017,0.560748,0.580478,0.607477,0.800623,0.787124,0.808930
