solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Llama3-3B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.923077,0.928571,1.000000,1.000000,1.000000,0.818182,1.000000,1.000000,0.846154,1.000000,1.000000,1.000000,0.818182,0.750000,0.785714,0.923077,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.777778,0.928571,0.928571,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-8B-Base,1.000000,0.769231,1.000000,1.000000,0.961538,1.000000,0.958333,1.000000,1.000000,1.000000,1.000000,0.562500,0.500000,0.888889,0.833333,0.960000,0.880000,0.956522,0.909091,0.600000,0.653846,1.000000,0.961538,1.000000,1.000000,0.800000,0.600000,1.000000,0.666667,0.750000,0.952381,1.000000,0.884615,1.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,0.708333,0.772727,0.948718,0.833333,0.900000,0.800000,0.948718,0.916667,0.885714,0.950000,0.975000,0.400000,0.600000,0.900000,0.864865,0.950000,0.871795,0.894737,0.812500,0.567568,0.725000,0.809524,0.857143,0.809524,0.857143,0.615385,0.250000,0.500000,0.600000,0.645161,0.925000,0.888889,0.761905,0.956522,0.923077,0.972222,0.973684
Llama3-1B,0.785904,0.923077,0.749656,0.847619,0.957143,0.908505,0.969777,0.984058,0.983847,0.986737,0.983402,0.899441,0.695652,0.929864,0.629522,0.892617,0.765020,0.918421,0.625995,0.686567,0.580231,0.850192,0.952685,0.961637,0.968031,0.000000,0.000000,0.000000,0.000000,0.613497,0.681217,0.843876,0.773142,0.969256,0.978437,0.977208,0.980609
Llama3-3B,0.770452,0.776938,0.631710,0.707317,0.806183,0.802647,0.918093,0.962238,0.963343,0.955186,0.954545,0.830769,0.707317,0.817391,0.639386,0.788486,0.748503,0.781553,0.487132,0.519369,0.471698,0.628672,0.798122,0.857981,0.852594,0.000000,0.000000,0.000000,0.000000,0.581864,0.665857,0.715711,0.620024,0.889571,0.921493,0.948276,0.942971
Llama3-8B,0.760120,0.843091,0.762951,0.825077,0.875543,0.812772,0.941520,0.980328,0.966192,0.967136,0.970266,0.821429,0.710526,0.846416,0.743077,0.865672,0.859882,0.851623,0.631808,0.623746,0.451289,0.744986,0.838571,0.875892,0.889527,0.000000,0.000000,0.000000,0.000000,0.741379,0.785285,0.756800,0.584660,0.911602,0.942249,0.955200,0.952000
Llama3-70B,0.542228,0.618070,0.604035,0.585845,0.635714,0.646356,0.769231,0.885387,0.907524,0.888591,0.906579,0.505650,0.592593,0.573604,0.568900,0.599509,0.557971,0.648193,0.556911,0.615714,0.520612,0.564858,0.650588,0.682353,0.676505,0.000000,0.000000,0.000000,0.000000,0.488208,0.506083,0.562005,0.527578,0.706250,0.803689,0.865229,0.860434
DeepSeek-1.5B,0.461794,0.789298,0.707254,0.776882,0.800000,0.782967,0.801527,0.787879,0.800505,0.808081,0.802532,0.316279,0.400000,0.291892,0.689560,0.501695,0.792405,0.787565,0.306502,0.722992,0.780303,0.800505,0.797980,0.795455,0.795455,0.000000,0.000000,0.000000,0.000000,0.433333,0.754430,0.757256,0.792929,0.604972,0.788265,0.792929,0.792405
DeepSeek-7B,0.320000,0.926108,0.824074,0.928030,0.926391,0.912046,0.906475,0.926391,0.929982,0.933573,0.937163,0.309211,0.480469,0.203455,0.756757,0.506143,0.931408,0.930783,0.225108,0.758755,0.897297,0.922801,0.937163,0.933573,0.928187,0.000000,0.000000,0.000000,0.000000,0.380282,0.880515,0.886148,0.929982,0.672414,0.911392,0.927928,0.931777
DeepSeek-14B,0.378947,0.938679,0.829525,0.924694,0.927609,0.903636,0.900169,0.930976,0.930976,0.934343,0.932660,0.326284,0.386617,0.213404,0.767442,0.475336,0.934010,0.936968,0.186441,0.740809,0.912014,0.934343,0.936027,0.936027,0.925926,0.000000,0.000000,0.000000,0.000000,0.356322,0.885417,0.905263,0.934343,0.682226,0.901361,0.934122,0.936027
DeepSeek-32B,0.382046,0.934240,0.861204,0.954698,0.938412,0.931818,0.923453,0.956240,0.954619,0.957861,0.952998,0.322086,0.421986,0.179054,0.768439,0.454148,0.937908,0.945455,0.192607,0.750890,0.916803,0.948136,0.954619,0.956240,0.954545,0.000000,0.000000,0.000000,0.000000,0.400000,0.914191,0.914573,0.949757,0.661972,0.913821,0.949511,0.956240
