solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B-Base,0.260638,0.396675,0.688435,0.712209,0.782377,0.749672,0.796345,0.781984,0.821149,0.814621,0.853786,0.321782,0.555556,0.301486,0.358079,0.517572,0.739816,0.693042,0.308989,0.502140,0.699869,0.771540,0.783290,0.796855,0.810705,0.000000,0.000000,0.000000,0.250000,0.383333,0.487110,0.678899,0.779373,0.668501,0.750653,0.779373,0.789817
Qwen2.5-14B-Base,0.246862,0.434783,0.682203,0.645455,0.771784,0.735537,0.780992,0.756198,0.780992,0.789256,0.809917,0.415205,0.000000,0.392857,0.490991,0.649038,0.670833,0.665289,0.503650,0.527027,0.673554,0.772727,0.747934,0.752066,0.801653,0.000000,0.000000,0.000000,0.000000,0.309091,0.302905,0.646789,0.797521,0.642534,0.755187,0.768595,0.785124
Qwen2.5-32B-Base,0.212121,0.459016,0.660294,0.640650,0.770982,0.760623,0.776521,0.736917,0.769448,0.790665,0.790665,0.344111,0.636364,0.406181,0.471519,0.592506,0.707977,0.676768,0.470588,0.574163,0.642553,0.727016,0.749646,0.749292,0.786421,0.000000,0.000000,0.000000,0.333333,0.271318,0.318841,0.613924,0.777305,0.678571,0.739745,0.770863,0.782178
Qwen2.5-72B-Base,0.205725,0.416910,0.740187,0.736527,0.826476,0.810284,0.826241,0.815603,0.842199,0.824468,0.851064,0.277259,1.000000,0.256410,0.369048,0.496933,0.786856,0.782609,0.328125,0.494000,0.758865,0.815603,0.813830,0.817376,0.847518,0.000000,0.000000,0.000000,1.000000,0.230000,0.507299,0.737945,0.843137,0.705882,0.817376,0.836879,0.835106
Qwen2.5-0.5B,0.606516,0.612335,0.619946,0.675141,0.734694,0.506234,0.706468,0.810945,0.835821,0.835821,0.870647,0.601852,0.000000,0.613169,0.640449,0.679245,0.687179,0.676240,0.566474,0.598886,0.492537,0.748756,0.781095,0.800995,0.800995,0.000000,0.000000,0.000000,0.000000,0.476744,0.653543,0.681690,0.800995,0.485788,0.619403,0.781095,0.781095
Qwen2.5-1.5B,0.455072,0.516432,0.609375,0.677741,0.670659,0.599415,0.718841,0.811594,0.808696,0.811594,0.817391,0.500000,0.000000,0.508333,0.501650,0.615385,0.686391,0.701258,0.462810,0.493711,0.602899,0.713043,0.756522,0.759420,0.805797,0.000000,0.000000,0.000000,0.000000,0.507042,0.607784,0.630508,0.788406,0.520958,0.646377,0.736232,0.756522
Qwen2.5-3B,0.320594,0.450820,0.666667,0.712230,0.724289,0.707627,0.750529,0.794926,0.792812,0.803383,0.807611,0.350746,0.000000,0.343042,0.417661,0.500000,0.740977,0.687783,0.406593,0.428571,0.667373,0.731501,0.773784,0.790698,0.803383,0.000000,0.000000,0.000000,0.000000,0.394737,0.567929,0.714286,0.763214,0.668113,0.699789,0.769556,0.784355
Qwen2.5-7B,0.216272,0.377778,0.740084,0.797790,0.784902,0.800617,0.815005,0.822382,0.824435,0.829569,0.850103,0.351133,0.000000,0.250426,0.342956,0.513514,0.805955,0.782189,0.186275,0.301266,0.742300,0.808008,0.824435,0.820329,0.816222,0.000000,0.000000,0.000000,0.000000,0.326241,0.652954,0.749703,0.836420,0.733055,0.797741,0.817248,0.813142
Qwen2.5-14B,0.216263,0.434439,0.742961,0.788610,0.800172,0.788527,0.804962,0.801540,0.822926,0.832335,0.841745,0.332273,1.000000,0.291045,0.365258,0.487302,0.788708,0.761046,0.429091,0.546679,0.754281,0.802395,0.817793,0.816938,0.826347,0.000000,0.000000,0.000000,0.000000,0.356436,0.491993,0.680962,0.804795,0.706943,0.784431,0.811805,0.827203
Qwen2.5-32B,0.174664,0.405405,0.783333,0.826281,0.842610,0.835878,0.857414,0.838403,0.851711,0.872624,0.863118,0.244068,0.000000,0.228013,0.303879,0.547619,0.840304,0.808765,0.331606,0.506329,0.773764,0.853612,0.859316,0.857414,0.865019,0.000000,0.000000,0.000000,0.000000,0.305556,0.568359,0.788372,0.868571,0.714844,0.853612,0.846008,0.849810
