solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-14B,0.087500,0.436364,0.898734,0.786667,0.734177,0.787500,0.700000,0.550000,0.575000,0.512500,0.512500,0.103448,0.000000,0.477612,0.589744,0.769231,0.700000,0.875000,0.380952,0.802817,0.925000,0.887500,0.875000,0.787500,0.700000,0.000000,0.000000,0.000000,0.000000,0.294118,0.373333,0.466667,0.721519,0.734177,0.725000,0.662500,0.637500
Qwen2.5-32B,0.094340,0.459459,0.903846,0.791667,0.685185,0.703704,0.740741,0.592593,0.666667,0.666667,0.722222,0.108108,0.000000,0.441860,0.530612,0.788462,0.759259,0.849057,0.368421,0.854167,0.870370,0.907407,0.888889,0.888889,0.740741,0.000000,0.000000,0.000000,0.000000,0.222222,0.340000,0.302326,0.740741,0.807692,0.740741,0.722222,0.740741
Qwen2.5-72B,0.084746,0.489362,0.894737,0.803571,0.762712,0.779661,0.762712,0.694915,0.644068,0.627119,0.559322,0.023256,0.000000,0.488372,0.526316,0.745763,0.677966,0.847458,0.272727,0.872727,0.915254,0.915254,0.932203,0.881356,0.847458,0.000000,0.000000,0.000000,0.000000,0.473684,0.458333,0.543478,0.711864,0.741379,0.762712,0.728814,0.728814
Llama3-1B-Base,0.001519,0.000762,0.000000,0.000000,0.000000,0.001517,0.000759,0.000000,0.000000,0.000000,0.000000,0.003046,0.000766,0.000760,0.002276,0.000000,0.000759,0.000000,0.000762,0.001520,0.000759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000766,0.000000,0.000000,0.000764,0.000000,0.000000,0.000000,0.000759,0.000759,0.000000,0.000000
Llama3-3B-Base,0.003046,0.002313,0.002287,0.001527,0.000761,0.002281,0.001521,0.000760,0.000760,0.000760,0.000760,0.003837,0.000777,0.000000,0.006088,0.001523,0.001523,0.002283,0.003828,0.013709,0.002283,0.000760,0.000760,0.002281,0.000760,0.000000,0.000778,0.000000,0.000000,0.003089,0.003805,0.000765,0.001521,0.004563,0.000760,0.000760,0.001521
Llama3-8B-Base,0.000000,0.000000,0.001520,0.001520,0.001520,0.002280,0.001520,0.001520,0.001520,0.001520,0.001520,0.000762,0.000000,0.000761,0.000762,0.002281,0.001520,0.001520,0.002285,0.003042,0.002280,0.001520,0.001520,0.002280,0.001520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000760,0.000760,0.001520,0.002281,0.002281,0.002280,0.001520
Llama3-70B-Base,0.000765,0.000000,0.000000,0.000765,0.002292,0.003056,0.004580,0.003817,0.003053,0.003056,0.001528,0.000000,0.000000,0.000000,0.002290,0.001528,0.003056,0.003058,0.000000,0.003056,0.003056,0.004580,0.003817,0.003817,0.005344,0.000769,0.000769,0.000000,0.000000,0.002302,0.001531,0.003056,0.005344,0.003058,0.005344,0.003817,0.003817
Llama3-1B,0.003190,0.004910,0.035116,0.019169,0.009569,0.017530,0.011155,0.002390,0.002390,0.000797,0.002390,0.001633,0.000850,0.001626,0.016800,0.019968,0.007974,0.006375,0.005785,0.042673,0.034263,0.013546,0.010359,0.003187,0.003984,0.000000,0.000000,0.000000,0.000000,0.002525,0.015962,0.011263,0.006380,0.016000,0.006375,0.003187,0.003187
Llama3-3B,0.038835,0.084135,0.347741,0.202429,0.142300,0.221359,0.145631,0.052427,0.040777,0.033010,0.038835,0.097778,0.014388,0.094714,0.155378,0.216374,0.146199,0.148148,0.175258,0.358607,0.335922,0.254369,0.176699,0.132039,0.070039,0.000000,0.000000,0.000000,0.000000,0.015924,0.152475,0.115063,0.093567,0.202756,0.108738,0.069903,0.052427
Llama3-8B,0.046332,0.123529,0.556452,0.374486,0.276265,0.426357,0.231660,0.138996,0.158301,0.111969,0.123552,0.176471,0.042254,0.162437,0.265306,0.371429,0.312741,0.307393,0.213333,0.580247,0.589147,0.482625,0.413127,0.351351,0.200772,0.000000,0.000000,0.000000,0.000000,0.036145,0.316206,0.312775,0.317829,0.342520,0.301158,0.200772,0.197674
Llama3-70B,0.050633,0.076923,0.571429,0.394366,0.371795,0.518987,0.430380,0.341772,0.379747,0.379747,0.367089,0.166667,0.043478,0.180328,0.186667,0.460526,0.379747,0.384615,0.190476,0.541667,0.607595,0.531646,0.544304,0.493671,0.468354,0.000000,0.000000,0.000000,0.000000,0.111111,0.205128,0.289855,0.506329,0.487179,0.468354,0.481013,0.468354
DeepSeek-1.5B,0.140794,0.596154,0.672932,0.631373,0.487973,0.701031,0.546392,0.237113,0.237113,0.219931,0.175258,0.076233,0.222222,0.271795,0.595142,0.529851,0.512195,0.459930,0.489510,0.683206,0.738832,0.608247,0.450172,0.384880,0.268041,0.000000,0.000000,0.000000,0.000000,0.375000,0.528986,0.415638,0.314879,0.644599,0.420690,0.355401,0.305842
DeepSeek-7B,0.275591,0.637500,0.753731,0.792000,0.692308,0.720280,0.673611,0.506944,0.534722,0.562500,0.513889,0.105882,0.210526,0.254386,0.653846,0.600000,0.699301,0.751773,0.554054,0.700000,0.826389,0.770833,0.715278,0.659722,0.576389,0.000000,0.000000,0.000000,0.000000,0.263158,0.595588,0.617886,0.555556,0.664336,0.587413,0.559441,0.506944
DeepSeek-14B,0.133333,0.760870,0.855263,0.826667,0.772152,0.784810,0.810127,0.582278,0.582278,0.569620,0.594937,0.206897,0.100000,0.319149,0.777778,0.750000,0.794872,0.848101,0.645833,0.700000,0.822785,0.848101,0.848101,0.822785,0.746835,0.000000,0.000000,0.000000,0.000000,0.272727,0.623377,0.685714,0.708861,0.759494,0.705128,0.717949,0.632911
DeepSeek-32B,0.192982,0.815789,0.896552,0.910714,0.868852,0.885246,0.836066,0.737705,0.683333,0.704918,0.704918,0.071429,0.500000,0.311111,0.679245,0.826923,0.866667,0.916667,0.512195,0.875000,0.885246,0.934426,0.901639,0.901639,0.868852,0.000000,0.000000,0.000000,0.000000,0.400000,0.672131,0.654545,0.868852,0.894737,0.852459,0.786885,0.803279
